epoch,train_loss,val_loss,val_dice_mean,val_iou_mean,lr,dice_MA,iou_MA,prec_MA,recall_MA,dice_HE,iou_HE,prec_HE,recall_HE,dice_EX,iou_EX,prec_EX,recall_EX,dice_SE,iou_SE,prec_SE,recall_SE
120,0.498675,0.490475,0.367608,0.247783,0.00027145,0.005585,0.002800,0.002800,0.988392,0.447425,0.288183,0.340015,0.654034,0.630160,0.460025,0.593776,0.671294,0.387260,0.240126,0.328289,0.472057
121,0.493579,0.488314,0.374959,0.253441,0.00026911,0.006121,0.003070,0.003070,0.959688,0.456617,0.295854,0.353429,0.644904,0.627874,0.457592,0.667807,0.592447,0.409224,0.257248,0.363951,0.467359
122,0.496022,0.487760,0.369757,0.249788,0.00026668,0.007399,0.003713,0.003715,0.920431,0.444922,0.286109,0.328409,0.689566,0.636903,0.467247,0.652838,0.621726,0.389804,0.242085,0.374402,0.406528
123,0.491013,0.481134,0.363969,0.244431,0.00026418,0.009488,0.004767,0.004769,0.893415,0.404037,0.253162,0.277747,0.740938,0.630797,0.460704,0.597447,0.668090,0.411556,0.259093,0.373688,0.457962
124,0.490179,0.476076,0.378655,0.256259,0.00026160,0.014417,0.007261,0.007269,0.860701,0.465365,0.303241,0.368311,0.631868,0.633135,0.463202,0.663363,0.605541,0.401705,0.251333,0.317153,0.547725
125,0.479028,0.475743,0.364628,0.244996,0.00025894,0.007869,0.003950,0.003951,0.936893,0.420384,0.266131,0.297898,0.713932,0.629469,0.459288,0.604565,0.656513,0.400788,0.250616,0.345185,0.477745
126,0.488782,0.480563,0.366871,0.248035,0.00025621,0.010711,0.005384,0.005389,0.852047,0.458137,0.297132,0.350361,0.661680,0.641568,0.472286,0.660750,0.623469,0.357069,0.217336,0.376232,0.339763
127,0.473610,0.476323,0.370851,0.250794,0.00025341,0.014342,0.007223,0.007235,0.810891,0.469721,0.306951,0.369328,0.645069,0.638191,0.468635,0.625716,0.651175,0.361149,0.220367,0.316131,0.421118
128,0.470565,0.476687,0.375715,0.254075,0.00025054,0.024860,0.012586,0.012638,0.755382,0.466932,0.304573,0.376871,0.613553,0.642285,0.473063,0.615821,0.671125,0.368783,0.226079,0.388296,0.351137
129,0.476337,0.473021,0.381747,0.257721,0.00024759,0.036117,0.018390,0.018523,0.719291,0.461822,0.300240,0.356730,0.654694,0.640527,0.471158,0.652630,0.628864,0.388523,0.241097,0.383743,0.393422
130,0.467001,0.478336,0.373191,0.249430,0.00024458,0.052422,0.026917,0.027234,0.697552,0.455265,0.294721,0.342221,0.679831,0.631113,0.461040,0.715885,0.564291,0.353966,0.215042,0.379564,0.331602
131,0.475626,0.473571,0.376213,0.252113,0.00024151,0.051623,0.026495,0.026826,0.682144,0.462417,0.300743,0.356772,0.656950,0.633817,0.463933,0.631151,0.636507,0.356996,0.217282,0.349349,0.364985
132,0.471055,0.475180,0.392493,0.263452,0.00023837,0.083970,0.043825,0.045481,0.546222,0.507839,0.340338,0.525048,0.491722,0.627019,0.456685,0.694509,0.571485,0.351143,0.212962,0.365313,0.338032
133,0.468314,0.468881,0.367758,0.244629,0.00023518,0.051590,0.026478,0.026774,0.705150,0.422184,0.267575,0.299092,0.717452,0.628963,0.458750,0.693658,0.575306,0.368296,0.225713,0.326211,0.422849
134,0.465638,0.471521,0.369801,0.246466,0.00023192,0.054656,0.028096,0.028487,0.671591,0.427955,0.272228,0.304928,0.717397,0.633904,0.464026,0.633886,0.633922,0.362689,0.221515,0.363863,0.361523
135,0.462430,0.474252,0.395491,0.265014,0.00022861,0.081855,0.042674,0.044519,0.507387,0.504506,0.337351,0.493734,0.515758,0.618375,0.447571,0.725163,0.539002,0.377227,0.232458,0.431529,0.335064
136,0.462641,0.458130,0.396051,0.266579,0.00022525,0.068226,0.035318,0.036012,0.646897,0.480658,0.316359,0.377228,0.662230,0.632182,0.462183,0.598674,0.669664,0.403138,0.252456,0.388101,0.419387
137,0.468577,0.469724,0.388795,0.260144,0.00022184,0.085268,0.044532,0.046143,0.560574,0.504850,0.337659,0.447991,0.578241,0.621876,0.451249,0.711288,0.552433,0.343184,0.207135,0.371684,0.318744
138,0.463278,0.457240,0.397416,0.267366,0.00021837,0.073691,0.038255,0.039116,0.634656,0.477561,0.313682,0.372766,0.664320,0.633798,0.463912,0.634744,0.632854,0.404615,0.253616,0.376008,0.437933
139,0.455840,0.456856,0.404889,0.272382,0.00021486,0.088782,0.046453,0.048176,0.565006,0.501383,0.334564,0.445537,0.573236,0.626913,0.456572,0.586536,0.673261,0.402477,0.251938,0.441654,0.369683
140,0.461101,0.460976,0.394876,0.264459,0.00021131,0.084268,0.043987,0.045660,0.545589,0.495886,0.329686,0.431196,0.583411,0.622783,0.452204,0.741652,0.536754,0.376569,0.231959,0.386417,0.367211
141,0.466924,0.456964,0.394079,0.264732,0.00020771,0.088803,0.046465,0.048071,0.581680,0.485264,0.320362,0.437494,0.544745,0.640963,0.471631,0.623347,0.659604,0.361287,0.220470,0.396455,0.331850
142,0.460304,0.452424,0.390917,0.261633,0.00020408,0.074702,0.038800,0.039829,0.600253,0.462387,0.300718,0.367879,0.622243,0.629398,0.459213,0.718489,0.559964,0.397181,0.247801,0.341899,0.473788
143,0.452828,0.448421,0.402626,0.270983,0.00020040,0.093031,0.048785,0.050772,0.554875,0.489420,0.323995,0.442376,0.547660,0.639452,0.469996,0.608371,0.673879,0.388601,0.241158,0.370953,0.408012
144,0.452023,0.453918,0.395340,0.265291,0.00019670,0.090331,0.047302,0.049184,0.552765,0.485789,0.320820,0.425256,0.566415,0.637067,0.467423,0.691943,0.590255,0.368173,0.225620,0.369641,0.366716
145,0.451768,0.447030,0.403051,0.271814,0.00019296,0.090798,0.047558,0.049259,0.579358,0.487784,0.322562,0.414826,0.591882,0.644836,0.475837,0.645581,0.644094,0.388786,0.241300,0.347843,0.440653
146,0.451079,0.456548,0.393249,0.264356,0.00018919,0.095289,0.050028,0.052027,0.565640,0.493963,0.327988,0.428030,0.583906,0.643579,0.474469,0.687804,0.604698,0.340165,0.204939,0.368300,0.316024
147,0.448488,0.447796,0.391597,0.263204,0.00018540,0.078561,0.040887,0.041800,0.651752,0.466782,0.304446,0.355000,0.681316,0.644721,0.475711,0.663652,0.626841,0.376324,0.231773,0.359003,0.395401
148,0.446579,0.451829,0.397016,0.266406,0.00018158,0.089745,0.046981,0.048500,0.600042,0.493615,0.327682,0.408299,0.624003,0.631814,0.461789,0.692792,0.580701,0.372889,0.229173,0.361505,0.385015
149,0.447759,0.450829,0.397144,0.266439,0.00017774,0.094247,0.049454,0.051541,0.549810,0.498839,0.332302,0.428656,0.596502,0.631680,0.461647,0.679433,0.590199,0.363810,0.222352,0.350781,0.377844
150,0.455884,0.451055,0.404896,0.271620,0.00017389,0.119167,0.063359,0.067991,0.481849,0.509621,0.341940,0.551760,0.473461,0.633756,0.463868,0.675769,0.596662,0.357041,0.217316,0.343951,0.371167
