epoch,train_loss,val_loss,val_dice_mean,val_iou_mean,lr,dice_MA,iou_MA,prec_MA,recall_MA,dice_HE,iou_HE,prec_HE,recall_HE,dice_EX,iou_EX,prec_EX,recall_EX,dice_SE,iou_SE,prec_SE,recall_SE
100,0.547386,0.538115,0.302431,0.192737,0.00029918,0.004554,0.002282,0.002282,0.994301,0.352870,0.214233,0.229150,0.766955,0.537976,0.367967,0.413622,0.769248,0.314323,0.186467,0.251711,0.418398
101,0.538057,0.532912,0.341697,0.225930,0.00029872,0.004539,0.002275,0.002275,0.994935,0.429235,0.273265,0.314956,0.673670,0.599459,0.428020,0.549093,0.659998,0.333556,0.200160,0.251572,0.494807
102,0.543446,0.529487,0.279220,0.176489,0.00029816,0.004555,0.002283,0.002283,0.994090,0.234649,0.132919,0.136134,0.849128,0.528924,0.359549,0.398784,0.785152,0.348753,0.211206,0.258038,0.537834
103,0.534074,0.522355,0.318671,0.207672,0.00029750,0.004545,0.002278,0.002278,0.992613,0.368804,0.226094,0.243908,0.755844,0.588383,0.416815,0.509007,0.697089,0.312952,0.185503,0.216117,0.567013
104,0.542054,0.529677,0.362935,0.242289,0.00029673,0.004529,0.002270,0.002270,0.998523,0.448613,0.289169,0.352227,0.617623,0.600999,0.429592,0.646948,0.561144,0.397600,0.248128,0.577485,0.303165
105,0.536675,0.523676,0.350140,0.231589,0.00029587,0.004536,0.002273,0.002273,0.992824,0.428502,0.272671,0.312625,0.680876,0.591172,0.419620,0.549688,0.639429,0.376350,0.231793,0.284538,0.555638
106,0.530445,0.519898,0.332997,0.218768,0.00029491,0.004545,0.002278,0.002278,0.995146,0.344282,0.207935,0.224198,0.741378,0.597246,0.425767,0.615330,0.580196,0.385913,0.239091,0.287851,0.585312
107,0.533759,0.517553,0.321445,0.210576,0.00029384,0.004550,0.002280,0.002280,0.993246,0.305868,0.180546,0.189218,0.797536,0.599476,0.428037,0.535131,0.681409,0.375884,0.231439,0.288609,0.538823
108,0.534153,0.511296,0.338304,0.221821,0.00029268,0.004601,0.002306,0.002306,0.990924,0.380727,0.235122,0.257903,0.726913,0.583514,0.411945,0.481008,0.741542,0.384374,0.237910,0.296875,0.545005
109,0.526292,0.509809,0.370986,0.249112,0.00029142,0.004534,0.002272,0.002272,0.992191,0.439618,0.281738,0.328545,0.664155,0.609438,0.438268,0.548347,0.685849,0.430354,0.274172,0.400597,0.464886
110,0.520757,0.518659,0.348626,0.231399,0.00029007,0.004532,0.002271,0.002271,0.996834,0.424880,0.269744,0.301543,0.718937,0.606085,0.434808,0.621231,0.591660,0.359006,0.218773,0.472918,0.289318
111,0.517060,0.510779,0.337386,0.222477,0.00028862,0.004535,0.002273,0.002273,0.994724,0.380291,0.234789,0.252583,0.769210,0.604473,0.433150,0.615420,0.593908,0.360247,0.219696,0.352857,0.367953
112,0.520989,0.506935,0.356476,0.238072,0.00028708,0.004541,0.002276,0.002276,0.996201,0.445222,0.286357,0.331982,0.675705,0.612454,0.441394,0.589720,0.637012,0.363686,0.222260,0.409021,0.327399
113,0.515058,0.507234,0.340142,0.225951,0.00028544,0.004539,0.002274,0.002274,0.997889,0.380932,0.235279,0.255911,0.744789,0.623483,0.452943,0.663874,0.587726,0.351614,0.213308,0.416160,0.304402
114,0.511204,0.493094,0.355963,0.237438,0.00028371,0.004564,0.002287,0.002287,0.992402,0.431104,0.274782,0.317327,0.672075,0.612333,0.441268,0.583189,0.644543,0.375850,0.231414,0.284552,0.553412
115,0.508709,0.499491,0.333464,0.220700,0.00028188,0.004575,0.002293,0.002293,0.995990,0.332071,0.199092,0.211352,0.774380,0.618956,0.448180,0.587490,0.653984,0.378251,0.233237,0.378908,0.377596
116,0.504165,0.495374,0.365602,0.245733,0.00027997,0.005439,0.002727,0.002728,0.940903,0.465169,0.303075,0.367065,0.634839,0.618317,0.447510,0.583080,0.658087,0.373482,0.229620,0.339890,0.414441
117,0.504825,0.496902,0.336117,0.222727,0.00027797,0.005319,0.002667,0.002667,0.982060,0.370213,0.227154,0.243879,0.768110,0.621481,0.450832,0.594237,0.651343,0.347456,0.210255,0.450216,0.282888
118,0.505239,0.487824,0.351287,0.233426,0.00027588,0.004627,0.002319,0.002319,0.993668,0.432952,0.276285,0.315290,0.690721,0.604940,0.433630,0.524598,0.714342,0.362629,0.221470,0.306056,0.444857
119,0.497961,0.484276,0.372904,0.251788,0.00027371,0.006112,0.003066,0.003067,0.899747,0.479003,0.314927,0.390433,0.619548,0.621210,0.450547,0.664553,0.583174,0.385289,0.238612,0.364964,0.408012
120,0.492592,0.494429,0.347236,0.230186,0.00027145,0.006106,0.003063,0.003063,0.915576,0.422397,0.267746,0.298915,0.719707,0.605385,0.434088,0.669070,0.552771,0.355055,0.215846,0.419333,0.307864
121,0.497006,0.479618,0.375959,0.253634,0.00026911,0.006159,0.003089,0.003090,0.930350,0.498440,0.331948,0.423111,0.606402,0.606155,0.434879,0.587037,0.626560,0.393081,0.244618,0.344302,0.457962
122,0.500128,0.480192,0.361001,0.240428,0.00026668,0.025929,0.013135,0.013175,0.812579,0.443045,0.284559,0.328711,0.679336,0.616466,0.445574,0.581907,0.655389,0.358564,0.218445,0.351905,0.365480
